property_type,sector,bedRoom,bathroom,built_up_area,study room,servant room,store room
1.0,50.0,8.0,8,3762.0,1,1,1
1.0,13.0,1.75,4,900.0,0,0,0
0.0,97.0,2.0,2,1484.0,0,0,0
0.0,103.0,4.0,4,2468.0,0,1,0
0.0,83.0,4.0,5,2629.0,0,1,0
0.0,9.0,2.0,2,543.0,0,0,0
1.0,54.0,7.0,7,2340.0,1,0,0
0.0,105.0,2.0,2,905.0,0,0,0
0.0,81.0,2.0,2,1426.0,0,0,0
0.0,101.0,3.0,3,1581.0,0,0,0
0.0,16.0,2.0,2,1939.03,1,0,0
0.0,100.0,2.0,2,1350.0,0,0,0
1.0,18.0,7.0,7,2700.0,0,0,0
0.0,77.0,2.0,2,938.0,0,0,0
0.0,4.0,3.0,4,1945.0,1,1,0
1.0,28.0,7.0,7,5000.0,0,1,0
0.0,8.0,3.0,4,1305.0,1,1,0
0.0,4.0,3.0,3,1315.0,0,1,0
0.0,103.0,3.0,3,1747.0,0,0,0
0.0,13.0,2.0,2,761.0,0,0,0
0.0,1.0,3.0,3,1294.0,0,0,0
0.0,43.0,3.0,4,1635.0,0,0,0
0.0,25.0,3.0,4,1738.0,0,1,0
0.0,97.0,2.0,2,1550.0,0,0,0
1.0,74.0,5.0,6,3240.0,1,1,1
0.0,25.0,2.0,3,1000.0,0,0,0
0.0,2.0,4.0,3,3111.0,0,1,0
0.0,4.0,3.0,4,1587.0,1,1,0
0.0,25.0,2.0,2,800.0,0,0,0
1.0,81.0,4.0,4,2332.0,1,1,0
1.0,57.0,3.0,3,3231.0,1,1,0
0.0,8.0,3.0,4,1593.0,1,1,0
0.0,33.0,2.0,2,1120.0,0,0,1
0.0,43.0,3.0,3,1708.0,0,0,0
1.0,44.0,3.0,3,1570.0,0,0,0
0.0,1.0,2.0,2,833.0,0,0,0
0.0,95.0,3.0,2,1500.0,0,0,0
0.0,88.0,3.0,3,1730.0,0,0,0
1.0,18.0,5.0,5,2000.0,0,0,0
0.0,75.0,3.0,4,2219.0,0,1,0
0.0,11.0,4.0,4,2380.0,0,1,0
0.0,77.0,2.0,2,1364.0,1,0,0
0.0,25.0,3.0,3,1611.0,0,0,0
0.0,6.0,2.0,3,1538.0,0,1,0
1.0,34.0,1.0,1,1000.0,0,0,0
1.0,64.0,4.0,4,1728.0,0,0,1
0.0,95.0,2.0,2,1127.0,0,0,0
0.0,92.0,2.0,2,586.0,0,0,0
0.0,9.0,3.0,4,1900.0,0,1,0
0.0,8.0,4.0,5,1535.0,0,1,0
0.0,92.0,3.0,3,1475.0,0,0,0
1.0,57.0,4.0,4,3400.0,0,1,0
1.0,20.0,5.0,4,3240.0,1,0,0
0.0,73.0,2.0,2,1141.0,0,0,0
0.0,4.0,3.0,3,1315.0,0,1,0
0.0,20.0,5.0,5,2556.0,1,0,1
1.0,30.0,3.0,9,1935.0,1,1,1
0.0,78.0,3.0,3,1568.0,0,0,0
1.0,30.0,6.0,5,6000.0,0,0,0
0.0,28.0,2.0,2,706.0,0,0,0
0.0,14.0,5.0,5,3511.0,0,1,0
0.0,25.0,2.0,2,1281.0,0,0,0
0.0,43.0,2.0,2,1310.0,0,0,0
0.0,103.0,4.0,4,2468.0,0,0,0
1.0,50.0,3.0,3,2700.0,0,0,0
1.0,11.0,5.0,6,4500.0,1,1,1
0.0,43.0,2.0,2,850.0,0,0,0
1.0,50.0,3.0,3,60.0,0,0,0
1.0,64.0,5.0,6,3438.0,1,1,1
0.0,106.0,3.0,4,1350.0,0,0,0
0.0,72.0,3.0,3,2150.0,0,1,0
0.0,111.0,2.0,2,676.0,0,0,0
0.0,105.0,4.0,4,2040.0,0,0,0
0.0,107.0,3.0,3,1750.0,0,0,0
0.0,37.0,3.0,3,1401.0,0,0,0
0.0,34.0,2.0,2,722.0,0,0,0
1.0,30.0,5.0,4,1350.0,0,1,0
0.0,73.0,3.0,3,2506.0,0,1,0
1.0,79.0,2.0,2,225.0,0,0,0
0.0,98.0,2.0,2,557.0,1,1,0
0.0,92.0,3.0,3,2130.0,0,1,0
0.0,78.0,3.0,3,1428.0,0,0,0
0.0,71.0,1.0,1,804.0,0,0,0
0.0,89.0,2.0,2,1411.0,1,0,0
0.0,89.0,2.0,2,1423.0,1,0,0
1.0,50.0,5.0,6,2700.0,1,1,1
0.0,63.0,3.0,3,1450.0,0,0,0
0.0,94.0,4.0,5,2110.0,0,1,0
0.0,53.0,3.0,4,1916.0,0,1,0
0.0,95.0,3.0,3,1570.0,0,0,0
0.0,93.0,4.0,6,4425.0,0,1,0
0.0,97.0,3.0,4,2300.0,0,1,0
0.0,8.0,3.0,4,1186.0,1,1,0
1.0,11.0,4.0,5,5400.0,1,1,1
0.0,91.0,3.0,3,2047.0,0,1,0
0.0,89.0,3.0,3,2161.0,0,0,0
1.0,57.0,3.0,3,2160.0,0,1,0
0.0,17.0,2.0,2,1276.0,0,0,0
1.0,25.0,5.0,6,2430.0,1,0,0
1.0,31.0,4.0,5,3240.0,1,1,0
0.0,109.0,2.0,1,511.0,0,0,0
0.0,76.0,2.0,2,1296.0,0,0,0
0.0,40.0,3.0,2,1201.0,0,0,0
0.0,105.0,4.0,5,1692.0,0,1,0
1.0,57.0,4.0,5,4000.0,1,1,0
0.0,17.0,5.0,6,7294.0,0,0,0
0.0,103.0,4.0,4,2468.0,0,1,0
0.0,110.0,4.0,3,2007.0,0,1,0
1.0,102.0,3.333333333333333,6,1431.0,0,0,0
0.0,41.0,2.0,2,1479.0,0,0,0
0.0,39.0,3.0,2,1333.0,0,0,0
0.0,50.0,4.0,4,2556.0,0,1,0
0.0,43.0,3.0,3,1789.0,1,1,0
0.0,97.0,3.0,4,2179.0,0,1,0
0.0,92.0,2.0,2,547.0,0,0,0
1.0,30.0,6.0,8,2844.0,1,1,1
0.0,89.0,3.0,3,1362.0,0,0,0
0.0,43.0,2.0,2,1179.0,0,0,1
1.0,93.0,5.0,5,3240.0,0,1,0
1.0,46.0,1.0,1,892.0,0,0,0
0.0,75.0,4.0,4,2127.0,0,1,0
0.0,105.0,4.0,4,1828.0,0,0,0
0.0,95.0,4.0,4,2000.0,1,1,0
0.0,46.0,3.0,3,2400.0,0,0,0
0.0,4.0,3.0,4,1945.0,1,1,0
0.0,9.0,2.0,2,543.0,0,0,0
0.0,78.0,4.0,4,1819.0,0,0,0
0.0,95.0,3.0,3,1719.0,0,0,0
0.0,73.0,3.0,3,1650.0,1,1,0
0.0,88.0,2.0,2,1422.0,0,0,0
0.0,6.0,4.0,4,2851.0,0,1,0
0.0,17.0,3.0,3,1507.0,0,0,0
0.0,44.0,3.0,3,1700.0,0,0,0
0.0,101.0,3.0,3,1581.0,0,0,0
0.0,89.0,2.0,2,1747.0,1,0,0
0.0,101.0,3.0,2,998.0,1,0,0
0.0,4.0,3.0,3,1700.0,0,0,0
1.0,51.0,6.0,6,3240.0,1,1,1
0.0,5.0,2.0,2,1288.0,0,0,0
1.0,39.0,6.0,7,4950.0,1,1,1
0.0,98.0,2.0,2,557.0,1,0,0
0.0,44.0,4.0,4,2100.0,0,0,0
1.0,47.0,3.0,3,2250.0,0,0,0
0.0,11.0,3.0,3,1550.0,0,0,0
0.0,11.0,3.0,3,2303.0,0,1,0
0.0,16.0,3.0,5,2800.0,0,1,0
1.0,79.0,5.0,3,148.0,0,0,0
0.0,95.0,3.0,3,1588.0,1,0,1
0.0,104.0,3.0,3,2578.0,0,0,0
0.0,69.0,2.0,2,1278.0,1,0,0
1.0,18.0,3.0,3,200.0,0,0,0
0.0,18.0,3.0,4,2000.0,0,1,0
1.0,28.0,3.0,2,3078.0,0,0,0
0.0,97.0,2.0,2,1300.0,0,0,1
1.0,36.0,2.0,2,130.0,0,0,0
0.0,10.0,2.0,2,2060.0,0,0,0
0.0,92.0,2.0,2,613.0,0,0,0
0.0,25.0,3.0,2,1440.0,0,0,0
1.0,54.0,7.0,7,2340.0,0,0,0
1.0,79.0,7.0,7,2610.0,0,0,0
0.0,103.0,4.0,4,2005.0,0,0,0
0.0,9.0,2.0,2,1236.0,0,0,0
1.0,50.0,1.0,1,1242.0,0,0,0
1.0,25.0,2.0,2,600.0,0,0,0
1.0,29.0,3.0,3,540.0,0,0,0
0.0,78.0,3.0,3,1893.0,0,0,0
0.0,92.0,4.0,5,3801.0,0,1,0
1.0,47.0,4.0,4,160.0,0,0,0
0.0,50.0,4.0,4,2667.0,0,1,0
0.0,97.0,4.0,6,3890.0,0,1,0
0.0,97.0,2.0,2,1484.0,0,0,0
0.0,73.0,3.0,3,1081.0,0,1,0
0.0,103.0,2.0,2,767.0,0,0,0
0.0,16.0,3.0,3,2225.56,0,1,0
0.0,79.0,2.0,2,1000.0,0,0,0
0.0,43.0,2.0,2,850.0,0,0,0
0.0,29.0,4.0,5,3889.0,0,1,0
0.0,97.0,2.0,2,1484.0,0,0,0
0.0,111.0,1.0,1,484.0,0,0,0
0.0,10.0,3.0,3,1661.0,1,0,0
0.0,93.0,3.0,3,2000.0,1,1,0
1.0,93.0,4.0,3,3240.0,0,0,0
0.0,105.0,2.0,2,657.0,1,0,0
0.0,103.0,3.0,3,1700.0,0,0,0
0.0,75.0,3.0,3,1406.0,0,0,0
0.0,72.0,2.0,2,1167.0,0,0,0
0.0,4.0,3.0,4,1750.0,0,1,0
0.0,97.0,4.0,4,2225.0,0,0,0
0.0,97.0,3.0,4,1467.0,0,1,0
0.0,109.0,2.0,2,502.0,0,0,0
0.0,27.0,2.0,2,1285.0,1,1,0
0.0,37.0,3.0,2,1300.0,0,0,0
0.0,4.0,3.0,3,1493.0,0,1,0
0.0,97.0,4.0,5,2545.0,0,1,1
0.0,5.0,3.0,4,1734.0,0,1,0
1.0,50.0,8.0,7,2850.0,1,1,0
1.0,30.0,9.0,9,2300.5,1,1,0
0.0,99.0,2.0,2,694.0,0,0,0
1.0,55.0,2.0,6,1467.0,1,0,0
0.0,60.0,3.0,4,2217.0,0,1,0
0.0,9.0,2.0,2,543.0,0,0,0
0.0,4.0,3.0,3,1315.0,0,0,0
0.0,88.0,2.0,2,1467.0,0,0,0
1.0,31.0,5.0,6,4518.0,1,1,1
0.0,69.0,3.0,3,1721.0,0,0,0
0.0,107.0,2.0,2,950.0,0,0,0
0.0,82.0,2.0,2,1086.0,0,0,0
0.0,55.0,1.0,1,500.0,0,0,0
1.0,39.0,5.0,7,4071.0,1,1,1
0.0,107.0,1.0,1,407.0,0,0,0
0.0,16.0,4.0,6,3655.35,0,1,0
0.0,111.0,2.0,2,1404.0,0,0,0
0.0,82.0,2.0,2,639.0,0,0,0
0.0,25.0,1.0,2,723.0,0,0,0
0.0,63.0,4.0,4,2253.0,0,0,0
0.0,15.0,3.0,4,2104.0,0,1,0
0.0,47.0,2.0,2,944.0,0,0,0
1.0,54.0,6.0,5,6000.0,0,0,0
1.0,34.0,1.0,1,480.0,0,0,0
0.0,10.0,3.0,3,1711.0,0,0,0
0.0,33.0,2.0,1,1188.0,0,0,0
0.0,78.0,2.0,2,991.0,0,0,0
0.0,6.0,2.0,2,1148.0,0,0,0
1.0,93.0,4.0,4,2425.0,0,1,0
1.0,24.0,4.0,4,4518.0,1,1,0
0.0,39.0,3.0,3,1996.0,0,0,0
0.0,4.0,2.0,2,1100.0,0,0,0
0.0,89.0,3.0,3,1362.0,0,0,0
0.0,9.0,3.0,3,1713.0,0,0,0
0.0,109.0,3.0,5,1750.0,0,1,0
0.0,111.0,2.0,2,1131.0,1,0,0
0.0,43.0,3.0,4,1660.0,0,1,0
0.0,54.0,4.0,5,4120.0,1,0,0
0.0,89.0,2.0,2,1252.0,0,0,0
0.0,92.0,3.0,3,1982.0,0,1,0
0.0,77.0,2.0,2,1127.0,0,0,0
0.0,50.0,3.0,3,1294.0,0,0,0
0.0,111.0,2.0,2,1222.0,1,0,0
0.0,78.0,3.0,3,1419.0,0,0,0
0.0,30.0,4.0,4,2744.0,0,1,0
0.0,43.0,3.0,3,1643.0,0,1,0
0.0,55.0,5.0,6,3219.0,0,1,0
1.0,31.0,5.0,4,4518.0,1,1,1
0.0,77.0,2.0,2,1244.0,0,0,0
1.0,57.0,6.0,5,3078.0,1,1,0
0.0,95.0,3.0,3,1162.0,0,0,0
0.0,16.0,4.0,5,4800.0,0,0,0
0.0,94.0,3.0,3,2333.0,0,1,0
0.0,4.0,3.0,4,1945.0,1,1,0
1.0,31.0,4.0,4,2700.0,1,1,1
1.0,50.0,3.0,9,1935.0,0,1,0
0.0,95.0,3.0,4,1900.0,0,0,0
1.0,79.0,1.6666666666666667,4,1072.0,0,0,0
0.0,63.0,3.0,3,1900.0,0,1,0
0.0,111.0,2.0,1,913.0,0,0,0
0.0,103.0,3.0,3,1600.0,0,0,0
0.0,77.0,2.0,2,1361.0,0,1,0
0.0,77.0,2.0,2,1200.0,0,0,0
0.0,58.0,5.0,6,5200.0,1,1,1
0.0,6.0,3.0,3,1490.0,0,0,0
0.0,14.0,4.0,5,3077.0,0,1,0
1.0,54.0,4.0,4,2592.0,0,1,0
0.0,1.0,5.0,6,9050.0,0,1,0
0.0,6.0,3.0,4,2000.0,0,1,0
1.0,68.0,9.0,12,6390.0,0,1,0
0.0,74.0,2.0,2,1082.0,0,0,0
0.0,95.0,3.0,3,1549.0,0,1,0
1.0,38.0,4.0,3,1449.0,0,0,1
0.0,5.0,2.0,2,750.0,0,0,0
0.0,5.0,3.0,3,1725.0,1,1,1
1.0,11.0,5.0,5,2250.0,0,1,1
0.0,105.0,3.0,3,1738.0,0,0,0
0.0,111.0,2.0,2,743.0,0,0,0
0.0,75.0,4.0,4,3200.0,1,1,1
0.0,78.0,4.0,4,1819.0,0,0,0
1.0,39.0,5.0,6,4950.0,1,1,0
0.0,109.0,2.0,2,601.0,0,0,0
0.0,95.0,3.0,3,1588.0,1,1,1
1.0,22.0,2.0,6,1449.0,1,0,0
0.0,105.0,2.0,2,646.0,1,0,0
0.0,60.0,3.0,4,2895.0,0,0,0
1.0,74.0,4.0,4,3240.0,1,1,1
0.0,93.0,3.0,3,1234.0,1,0,0
0.0,107.0,2.0,2,717.0,1,0,0
1.0,28.0,4.0,4,2500.0,0,1,0
0.0,61.0,4.0,6,2455.0,0,1,0
0.0,107.0,2.0,2,563.0,0,0,0
1.0,48.0,9.0,9,2367.0,0,0,0
0.0,4.0,3.0,4,1186.0,1,1,0
0.0,55.0,4.0,5,3356.0,0,1,0
1.0,71.0,3.0,3,2385.0,0,0,0
0.0,103.0,4.0,3,2461.0,0,0,0
0.0,101.0,3.0,3,1611.0,1,0,0
1.0,52.0,4.0,4,900.0,0,0,1
0.0,111.0,2.0,2,1275.0,0,0,0
1.0,79.0,2.0,1,450.0,0,0,0
0.0,55.0,3.0,4,2252.0,0,1,0
1.0,46.0,5.0,5,4500.0,0,1,0
1.0,31.0,5.0,5,2295.0,0,0,0
0.0,80.0,3.0,5,1527.0,0,1,0
1.0,57.0,4.0,4,2160.0,1,1,0
0.0,5.0,2.0,2,1232.0,0,0,0
0.0,78.0,4.0,4,1819.0,0,0,0
1.0,47.0,1.6666666666666667,3,540.0,0,0,0
0.0,105.0,3.0,1,1316.0,0,0,0
1.0,20.0,1.0,1,2250.0,0,0,0
0.0,78.0,2.0,3,1500.0,1,0,0
1.0,7.0,2.0,2,556.0,0,0,0
1.0,31.0,5.0,5,4518.0,1,1,0
0.0,4.0,3.0,4,1757.0,0,1,0
0.0,17.0,3.0,3,1696.0,1,0,0
1.0,39.0,5.0,7,5056.0,0,1,0
0.0,95.0,3.0,3,1607.0,0,0,0
0.0,92.0,2.0,2,664.0,0,0,1
0.0,10.0,4.0,5,2515.0,0,0,0
1.0,50.0,5.0,6,4050.0,0,1,0
1.0,32.0,5.0,5,1350.0,0,1,0
1.0,31.0,4.0,4,3771.0,0,0,0
0.0,92.0,2.0,2,1300.0,0,0,0
0.0,39.0,3.0,3,2143.0,0,1,0
0.0,107.0,3.0,4,1964.0,0,1,0
1.0,29.0,2.5,8,1350.0,0,1,1
0.0,78.0,3.0,3,1428.0,0,0,0
1.0,57.0,4.0,4,1760.0,0,1,0
0.0,92.0,3.0,3,1800.0,0,1,0
0.0,81.0,3.0,3,1900.0,0,1,0
0.0,95.0,3.0,3,1972.0,0,0,0
0.0,98.0,2.0,2,1231.0,0,0,0
0.0,73.0,3.0,3,2282.0,1,1,0
0.0,18.0,3.0,3,905.0,0,0,0
0.0,10.0,3.0,3,1649.0,0,0,0
0.0,33.0,4.0,3,2488.0,0,1,0
0.0,87.0,2.0,2,1126.0,0,0,0
0.0,54.0,3.0,3,2199.0,0,1,0
0.0,96.0,4.0,4,3108.0,0,1,0
0.0,111.0,2.0,2,744.000768,0,0,0
1.0,50.0,3.0,3,2700.0,0,1,0
1.0,47.0,2.5,4,640.0,0,0,0
0.0,82.0,3.0,3,1958.0,0,0,0
0.0,89.0,2.0,2,1295.0,0,0,0
0.0,10.0,2.0,2,1250.0,0,0,0
0.0,87.0,4.0,3,1765.0,0,1,0
1.0,81.0,4.0,4,2610.0,1,1,1
0.0,53.0,4.0,4,2857.0,0,0,1
1.0,61.0,4.0,4,1440.0,0,1,0
0.0,6.0,2.0,2,1259.0,0,0,0
0.0,73.0,2.0,2,1010.0,1,0,0
0.0,43.0,3.0,3,1738.0,0,0,0
0.0,8.0,3.0,4,1186.0,0,1,0
0.0,17.0,3.0,4,2150.0,0,1,0
0.0,74.0,3.0,3,2882.0,1,1,1
0.0,2.0,4.0,5,2135.0,0,1,0
1.0,0.0,1.25,5,600.0,0,0,0
1.0,39.0,6.0,5,4500.0,0,0,0
0.0,80.0,3.0,3,1765.0,0,0,0
1.0,20.0,3.0,3,2250.0,0,0,0
0.0,6.0,4.0,4,2953.0,0,1,0
0.0,33.0,2.0,2,1109.0,0,0,0
0.0,69.0,4.0,4,2580.0,0,1,0
0.0,28.0,2.0,2,995.0,0,0,0
0.0,35.0,2.0,2,750.0,0,0,0
0.0,9.0,2.0,2,1200.0,0,0,0
0.0,105.0,4.0,4,1920.0,1,1,0
0.0,95.0,3.0,2,1654.0,1,1,1
0.0,68.0,4.0,5,2791.0,0,1,0
1.0,47.0,4.0,3,211.0,0,0,1
0.0,77.0,2.0,2,1130.0,0,0,0
1.0,15.0,5.0,5,8000.0,0,1,0
1.0,57.0,3.0,4,3240.0,1,1,0
0.0,8.0,4.0,6,2131.0,0,1,0
1.0,45.0,10.0,10,3123.0,0,0,0
0.0,75.0,3.0,4,1764.0,0,1,0
0.0,12.0,6.0,4,3951.0,0,0,0
0.0,111.0,3.0,3,1599.0,0,0,0
1.0,30.0,9.0,9,3600.0,0,1,1
0.0,111.0,1.0,1,500.0,0,0,0
1.0,47.0,3.0,3,4950.0,0,0,0
0.0,63.0,4.0,4,2667.0,0,0,0
0.0,95.0,4.0,4,2193.0,0,1,0
1.0,25.0,4.0,4,1845.0,0,0,0
0.0,97.0,3.0,4,2179.0,1,1,0
0.0,82.0,2.0,2,1200.0,0,0,0
0.0,80.0,2.0,2,1222.0,1,0,0
1.0,46.0,2.0,2,900.0,0,1,1
0.0,76.0,3.0,3,1346.0,0,0,1
0.0,27.0,2.0,2,1200.0,0,0,0
0.0,103.0,3.0,3,1929.0,0,1,0
0.0,97.0,2.0,2,1406.0,0,0,1
0.0,101.0,3.0,3,2122.0,0,1,0
0.0,80.0,3.0,5,1527.0,0,1,0
0.0,93.0,2.0,2,1299.0,1,0,0
0.0,1.0,4.0,4,4842.0,1,1,1
1.0,11.0,4.0,5,2430.0,0,1,0
0.0,2.0,3.0,3,2321.0,0,1,0
0.0,103.0,4.0,4,2200.0,0,1,0
1.0,78.0,4.0,3,1800.0,0,0,0
1.0,28.0,3.0,3,2430.0,0,1,0
0.0,77.0,3.0,3,2288.0,0,1,0
0.0,92.0,3.0,3,1989.0,0,0,0
0.0,111.0,2.0,2,1319.0,1,0,0
0.0,93.0,4.0,5,2294.0,0,1,0
0.0,98.0,3.0,3,1746.0,0,0,0
0.0,10.0,2.0,3,1283.0,1,0,0
0.0,98.0,4.0,4,2139.0,1,1,0
0.0,103.0,4.0,4,1900.0,0,0,0
0.0,58.0,3.0,4,1773.0,0,0,1
1.0,25.0,4.0,4,2642.0,0,1,1
0.0,95.0,3.0,2,1588.0,0,0,0
0.0,44.0,3.0,3,1600.0,0,0,0
0.0,69.0,2.0,2,1244.0,1,0,0
0.0,111.0,2.0,2,522.0,0,0,0
0.0,0.0,3.0,3,1758.0,0,0,0
0.0,73.0,3.0,3,2800.0,0,1,0
0.0,111.0,3.0,2,1244.0,0,0,0
0.0,69.0,3.0,3,1592.0,0,0,0
0.0,89.0,3.0,3,1154.0,1,0,0
0.0,6.0,4.0,4,2898.0,0,1,0
0.0,97.0,2.0,2,1173.0,1,0,0
1.0,81.0,4.0,4,5500.0,1,1,1
1.0,64.0,3.0,4,1620.0,1,1,1
0.0,96.0,2.0,2,1158.0,0,0,0
1.0,67.0,3.0,3,600.0,0,0,0
0.0,105.0,3.0,2,1175.0,0,0,0
0.0,99.0,3.0,3,1306.0,0,0,0
0.0,97.0,4.0,5,2545.0,0,0,0
1.0,102.0,2.0,2,360.0,0,0,0
0.0,96.0,2.0,2,531.0,0,0,1
0.0,33.0,3.0,4,2000.0,0,1,0
1.0,64.0,5.0,4,2700.0,1,1,0
0.0,83.0,4.0,4,2600.0,0,1,0
0.0,8.0,2.0,2,1539.0,0,0,0
0.0,44.0,3.0,3,1373.0,1,0,0
0.0,98.0,3.0,3,1500.0,0,0,0
0.0,101.0,3.0,3,1944.0,1,0,0
0.0,107.0,3.0,2,716.0,0,0,0
0.0,8.0,1.0,1,778.0,0,0,0
0.0,44.0,2.0,2,644.0,0,0,0
0.0,111.0,2.0,2,1131.0,1,0,0
0.0,103.0,3.0,3,1562.0,0,0,0
0.0,111.0,2.0,2,577.0,0,0,0
0.0,101.0,2.0,2,1103.0,0,0,0
1.0,57.0,5.0,6,3000.0,0,0,0
0.0,10.0,3.0,3,1500.0,0,1,0
0.0,93.0,2.0,2,1299.0,1,0,0
0.0,96.0,2.0,2,1026.0,1,0,1
1.0,79.0,3.0,3,1440.0,0,0,0
0.0,44.0,4.0,3,1983.0,1,0,0
0.0,39.0,2.0,2,103.0,0,0,0
0.0,78.0,4.0,3,1826.0,0,0,0
0.0,4.0,3.0,4,1605.0,0,1,0
0.0,111.0,2.0,2,564.0,0,0,0
0.0,9.0,1.0,1,318.0,0,0,0
1.0,25.0,8.0,6,3240.0,1,1,1
1.0,31.0,4.0,3,1800.0,0,0,1
0.0,67.0,2.0,2,944.0,0,0,0
0.0,73.0,2.0,2,1358.0,0,0,0
0.0,105.0,4.0,3,2040.0,0,0,0
0.0,101.0,3.0,3,1064.0,0,0,1
0.0,4.0,3.0,4,2334.0,1,1,0
0.0,92.0,3.0,4,1893.0,0,1,0
0.0,81.0,2.0,2,1400.0,0,0,0
0.0,6.0,3.0,4,1669.0,0,1,0
0.0,92.0,3.0,4,1900.0,0,1,0
0.0,4.0,4.0,4,1957.0,0,0,0
0.0,2.0,3.0,2,1502.0,0,0,0
0.0,10.0,3.0,4,4600.0,1,0,0
0.0,103.0,4.0,4,2861.0,1,0,0
0.0,80.0,3.0,4,1765.0,0,1,1
0.0,44.0,3.0,3,1185.0,0,0,0
0.0,97.0,2.0,2,1604.0,0,0,0
1.0,31.0,4.0,4,4500.0,0,1,1
0.0,89.0,3.0,4,2050.0,0,0,0
0.0,82.0,2.0,2,600.0,0,0,0
1.0,26.0,5.0,5,120.0,0,0,0
0.0,69.0,3.0,3,1137.0,0,0,0
0.0,96.0,3.0,3,1561.0,0,0,0
0.0,5.0,4.0,5,2416.0,0,1,0
0.0,34.0,3.0,3,1000.0,0,0,0
0.0,4.0,3.0,3,2200.0,1,1,0
0.0,107.0,2.0,2,661.0,0,0,0
0.0,105.0,2.0,2,846.0,0,0,0
1.0,25.0,4.0,4,1557.0,0,0,1
0.0,74.0,2.0,2,1048.0,0,0,0
0.0,17.0,3.0,4,1930.0,0,1,0
0.0,104.0,2.0,2,1148.0,0,0,1
0.0,63.0,1.0,1,543.0,0,0,0
0.0,10.0,3.0,3,1711.0,0,0,1
0.0,16.0,4.0,6,3655.35,0,1,0
0.0,10.0,2.0,2,1505.0,0,0,0
0.0,15.0,4.0,5,2650.0,0,1,0
0.0,91.0,3.0,4,1922.0,0,1,0
0.0,87.0,3.0,4,1833.0,0,1,0
0.0,97.0,2.0,2,1200.0,1,1,1
0.0,11.0,3.0,2,1701.0,0,0,0
0.0,87.0,3.0,3,1602.0,0,0,0
1.0,49.0,1.0,1,1200.0,0,0,0
0.0,76.0,2.0,2,778.0,0,0,0
0.0,68.0,3.0,3,2400.0,0,1,0
0.0,39.0,2.0,2,1492.0,1,0,0
0.0,43.0,3.0,3,1647.0,0,0,0
0.0,83.0,4.0,5,2701.0,0,1,0
1.0,79.0,3.0,2,900.0,0,0,0
0.0,96.0,3.0,3,1833.0,0,1,0
0.0,8.0,3.0,3,1145.0,1,0,0
0.0,11.0,4.0,1,3008.0,0,0,0
0.0,54.0,5.0,6,7444.0,1,1,0
0.0,25.0,2.0,2,1281.0,0,0,0
0.0,4.0,3.0,4,1315.0,0,1,0
0.0,97.0,2.0,2,1730.0,0,0,0
0.0,77.0,4.0,4,1809.0,0,0,0
0.0,101.0,2.0,2,1105.0,0,0,0
0.0,75.0,3.0,3,2047.0,0,0,0
1.0,45.0,2.333333333333333,7,900.0,1,0,1
0.0,98.0,3.0,3,1747.0,0,1,0
0.0,10.0,2.0,3,1161.0,0,1,0
0.0,97.0,4.0,4,1575.0,0,0,0
0.0,59.0,3.0,3,1800.0,0,0,0
0.0,95.0,3.0,3,1468.0,0,0,0
0.0,17.0,5.0,4,2956.0,0,0,0
0.0,92.0,4.0,4,3700.0,1,1,0
0.0,111.0,2.0,2,743.0,0,0,0
1.0,79.0,2.0,2,1440.0,0,0,0
0.0,57.0,3.0,4,2450.0,0,1,0
1.0,94.0,5.0,6,5140.0,0,0,0
0.0,9.0,3.0,2,717.0,0,0,0
0.0,97.0,4.0,5,2545.0,0,0,0
0.0,89.0,3.0,3,1656.0,0,0,0
0.0,111.0,2.0,2,1045.0,0,0,0
0.0,99.0,2.0,2,1380.0,1,0,0
0.0,60.0,3.0,3,2892.0,0,0,0
1.0,25.0,2.0,2,583.0,0,0,0
1.0,18.0,3.0,3,900.0,0,0,0
0.0,43.0,3.0,3,1500.0,0,0,0
0.0,99.0,3.0,3,2296.0,0,1,0
0.0,86.0,3.0,3,1774.0,0,1,0
0.0,18.0,3.0,3,995.0,0,0,0
0.0,95.0,3.0,3,1618.0,0,0,1
0.0,105.0,4.0,3,2040.0,1,1,0
0.0,10.0,3.0,2,1550.0,0,1,0
0.0,103.0,3.0,3,1817.0,0,1,0
0.0,81.0,3.0,3,1900.0,0,1,0
0.0,92.0,1.0,1,366.0,0,0,0
0.0,92.0,3.0,4,2407.0,0,1,0
0.0,95.0,3.0,3,1618.0,0,0,0
1.0,6.0,3.0,3,900.0,0,0,0
0.0,10.0,3.0,3,1275.53,1,0,0
0.0,111.0,2.0,2,640.0,0,0,0
0.0,108.0,2.0,2,1235.0,0,0,0
0.0,8.0,3.0,3,2450.0,0,0,0
0.0,4.0,3.0,3,1465.0,0,0,1
0.0,105.0,3.0,3,1221.18,0,0,0
0.0,73.0,3.0,3,2380.0,0,1,0
0.0,107.0,2.0,2,716.0,1,0,0
1.0,11.0,4.0,5,2430.0,0,1,0
0.0,75.0,3.0,4,2134.0,0,1,0
0.0,9.0,2.0,2,544.0,0,0,0
0.0,97.0,2.0,2,1426.0,0,0,1
0.0,96.0,2.0,2,1086.0,0,0,0
1.0,50.0,9.0,9,2700.0,1,1,0
0.0,9.0,2.0,2,608.0,0,0,0
0.0,39.0,2.0,2,1385.0,0,0,0
